X Y Z sizeX sizeY sizeZ
3 13 11 2 8 1
5 14 11 2 8 1
16 24 11 8 2 1
16 26 11 8 2 1
24 24 11 8 2 1
24 26 11 8 2 1
17 6 11 8 2 1
18 28 11 8 2 1
12 12 11 2 4 1
32 12 11 2 4 1
34 12 11 2 4 1
7 16 11 2 4 1
25 6 11 4 2 1
26 28 11 4 2 1
14 24 11 2 2 1
32 10 11 2 2 1
32 24 11 2 2 1
29 6 11 2 2 1
0 16 11 1 4 1
11 16 11 1 4 1
36 16 11 1 4 1
20 5 11 4 1 1
20 30 11 4 1 1
24 5 11 4 1 1
11 13 11 1 3 1
11 20 11 1 3 1
24 30 11 3 1 1
7 14 11 1 2 1
13 10 11 1 2 1
13 24 11 1 2 1
15 26 11 1 2 1
32 8 11 1 2 1
32 26 11 1 2 1
34 10 11 1 2 1
16 28 11 2 1 1
3 21 11 2 1 1
0 15 11 1 1 1
0 20 11 1 1 1
2 13 11 1 1 1
5 13 11 1 1 1
7 20 11 1 1 1
12 11 11 1 1 1
12 24 11 1 1 1
14 26 11 1 1 1
16 7 11 1 1 1
19 5 11 1 1 1
30 28 11 1 1 1
31 7 11 1 1 1
33 9 11 1 1 1
33 26 11 1 1 1
34 24 11 1 1 1
36 15 11 1 1 1
36 20 11 1 1 1
0 16 12 8 2 1
0 18 12 8 2 1
16 8 12 8 2 1
16 10 12 8 2 1
16 12 12 8 2 1
16 14 12 8 2 1
16 16 12 8 2 1
16 18 12 8 2 1
16 20 12 8 2 1
16 22 12 8 2 1
16 24 12 8 2 1
16 26 12 8 2 1
24 8 12 8 2 1
24 10 12 8 2 1
24 12 12 8 2 1
24 14 12 8 2 1
24 16 12 8 2 1
24 18 12 8 2 1
24 20 12 8 2 1
24 22 12 8 2 1
24 24 12 8 2 1
24 26 12 8 2 1
17 6 12 8 2 1
18 28 12 8 2 1
12 16 12 2 8 1
14 8 12 2 8 1
14 16 12 2 8 1
32 16 12 2 8 1
34 16 12 2 8 1
4 14 12 4 2 1
32 12 12 4 2 1
32 14 12 4 2 1
1 20 12 4 2 1
25 5 12 4 2 1
26 28 12 4 2 1
12 12 12 2 4 1
2 14 12 2 2 1
14 24 12 2 2 1
32 10 12 2 2 1
32 24 12 2 2 1
5 20 12 2 2 1
29 6 12 2 2 1
20 5 12 4 1 1
20 30 12 4 1 1
24 30 12 4 1 1
2 13 12 4 1 1
25 7 12 4 1 1
8 16 12 1 4 1
11 16 12 1 4 1
36 16 12 1 4 1
13 9 12 1 3 1
11 13 12 1 3 1
11 20 12 1 3 1
0 15 12 2 1 1
12 24 12 2 1 1
14 26 12 2 1 1
16 28 12 2 1 1
32 9 12 2 1 1
32 26 12 2 1 1
15 7 12 2 1 1
34 10 12 1 2 1
34 24 12 1 2 1
0 20 12 1 1 1
1 14 12 1 1 1
6 13 12 1 1 1
7 20 12 1 1 1
12 11 12 1 1 1
13 25 12 1 1 1
15 27 12 1 1 1
19 5 12 1 1 1
24 5 12 1 1 1
30 28 12 1 1 1
31 7 12 1 1 1
32 8 12 1 1 1
32 27 12 1 1 1
36 15 12 1 1 1
36 20 12 1 1 1
12 16 13 2 8 1
14 8 13 2 8 1
14 16 13 2 8 1
16 8 13 2 8 1
16 16 13 2 8 1
18 8 13 2 8 1
18 16 13 2 8 1
20 8 13 2 8 1
20 16 13 2 8 1
22 8 13 2 8 1
22 16 13 2 8 1
24 8 13 2 8 1
24 16 13 2 8 1
26 8 13 2 8 1
26 16 13 2 8 1
28 8 13 2 8 1
28 16 13 2 8 1
30 8 13 2 8 1
30 16 13 2 8 1
32 16 13 2 8 1
34 16 13 2 8 1
1 14 13 2 8 1
3 13 13 2 8 1
5 13 13 2 8 1
16 24 13 8 2 1
16 26 13 8 2 1
24 24 13 8 2 1
24 26 13 8 2 1
17 6 13 8 2 1
17 28 13 8 2 1
12 12 13 2 4 1
32 12 13 2 4 1
34 12 13 2 4 1
7 16 13 2 4 1
25 6 13 4 2 1
25 28 13 4 2 1
14 24 13 2 2 1
32 10 13 2 2 1
32 24 13 2 2 1
29 6 13 2 2 1
0 16 13 1 4 1
11 16 13 1 4 1
36 16 13 1 4 1
20 5 13 4 1 1
20 30 13 4 1 1
24 5 13 4 1 1
24 30 13 4 1 1
3 21 13 4 1 1
13 9 13 1 3 1
11 13 13 1 3 1
11 20 13 1 3 1
29 28 13 3 1 1
7 14 13 1 2 1
13 24 13 1 2 1
15 26 13 1 2 1
32 8 13 1 2 1
32 26 13 1 2 1
34 10 13 1 2 1
36 14 13 1 2 1
36 20 13 1 2 1
15 7 13 2 1 1
0 15 13 1 1 1
0 20 13 1 1 1
2 13 13 1 1 1
7 20 13 1 1 1
12 11 13 1 1 1
12 24 13 1 1 1
14 26 13 1 1 1
16 28 13 1 1 1
19 5 13 1 1 1
29 29 13 1 1 1
31 7 13 1 1 1
33 9 13 1 1 1
33 26 13 1 1 1
34 24 13 1 1 1
0 16 14 8 2 1
