X Y Z sizeX sizeY sizeZ
12 12 21 2 4 1
12 28 21 2 4 1
14 12 21 2 4 1
14 28 21 2 4 1
16 12 21 2 4 1
16 28 21 2 4 1
28 12 21 2 4 1
28 28 21 2 4 1
30 12 21 2 4 1
30 28 21 2 4 1
32 12 21 2 4 1
32 28 21 2 4 1
12 16 21 4 2 1
12 32 21 4 2 1
28 16 21 4 2 1
28 32 21 4 2 1
16 16 21 2 2 1
16 32 21 2 2 1
32 16 21 2 2 1
32 32 21 2 2 1
10 20 21 1 4 1
10 24 21 1 4 1
35 20 21 1 4 1
35 24 21 1 4 1
17 21 21 1 4 1
28 21 21 1 4 1
20 10 21 4 1 1
20 35 21 4 1 1
24 10 21 4 1 1
24 35 21 4 1 1
21 17 21 4 1 1
21 28 21 4 1 1
10 12 21 1 2 1
10 18 21 1 2 1
10 32 21 1 2 1
17 18 21 1 2 1
17 26 21 1 2 1
28 18 21 1 2 1
28 26 21 1 2 1
35 12 21 1 2 1
35 18 21 1 2 1
35 32 21 1 2 1
10 15 21 1 2 1
10 29 21 1 2 1
35 15 21 1 2 1
35 29 21 1 2 1
12 10 21 2 1 1
12 35 21 2 1 1
18 10 21 2 1 1
18 17 21 2 1 1
18 28 21 2 1 1
18 35 21 2 1 1
26 17 21 2 1 1
26 28 21 2 1 1
32 10 21 2 1 1
32 35 21 2 1 1
15 10 21 2 1 1
15 35 21 2 1 1
29 10 21 2 1 1
29 35 21 2 1 1
10 10 21 1 1 1
10 35 21 1 1 1
35 10 21 1 1 1
35 35 21 1 1 1
12 12 22 4 2 1
12 14 22 4 2 1
12 16 22 4 2 1
12 28 22 4 2 1
12 30 22 4 2 1
12 32 22 4 2 1
28 12 22 4 2 1
28 14 22 4 2 1
28 16 22 4 2 1
28 28 22 4 2 1
28 30 22 4 2 1
28 32 22 4 2 1
16 12 22 2 4 1
16 28 22 2 4 1
32 12 22 2 4 1
32 28 22 2 4 1
16 16 22 2 2 1
16 32 22 2 2 1
32 16 22 2 2 1
32 32 22 2 2 1
12 10 22 4 1 1
12 18 22 4 1 1
12 27 22 4 1 1
12 35 22 4 1 1
16 10 22 4 1 1
16 35 22 4 1 1
20 10 22 4 1 1
20 17 22 4 1 1
20 28 22 4 1 1
20 35 22 4 1 1
24 10 22 4 1 1
24 17 22 4 1 1
24 28 22 4 1 1
24 35 22 4 1 1
28 10 22 4 1 1
28 18 22 4 1 1
28 27 22 4 1 1
28 35 22 4 1 1
32 10 22 4 1 1
32 35 22 4 1 1
10 12 22 1 4 1
10 16 22 1 4 1
10 20 22 1 4 1
10 24 22 1 4 1
10 28 22 1 4 1
10 32 22 1 4 1
17 20 22 1 4 1
17 24 22 1 4 1
18 12 22 1 4 1
18 28 22 1 4 1
27 12 22 1 4 1
28 20 22 1 4 1
35 12 22 1 4 1
35 16 22 1 4 1
35 20 22 1 4 1
35 24 22 1 4 1
35 28 22 1 4 1
27 29 22 1 4 1
16 18 22 3 1 1
28 24 22 1 3 1
35 32 22 1 3 1
10 10 22 2 1 1
18 17 22 2 1 1
32 18 22 2 1 1
32 27 22 2 1 1
18 32 22 1 2 1
16 27 22 1 1 1
17 19 22 1 1 1
18 16 22 1 1 1
18 27 22 1 1 1
19 28 22 1 1 1
27 16 22 1 1 1
27 18 22 1 1 1
27 27 22 1 1 1
27 33 22 1 1 1
28 19 22 1 1 1
14 28 23 2 4 1
16 28 23 2 4 1
28 28 23 2 4 1
30 28 23 2 4 1
13 13 23 2 4 1
15 13 23 2 4 1
17 12 23 2 4 1
27 12 23 2 4 1
29 13 23 2 4 1
31 13 23 2 4 1
12 17 23 4 2 1
27 17 23 4 2 1
12 27 23 2 2 1
16 17 23 2 2 1
17 32 23 2 2 1
27 32 23 2 2 1
31 17 23 2 2 1
32 27 23 2 2 1
18 28 23 1 4 1
27 28 23 1 4 1
13 29 23 1 4 1
32 29 23 1 4 1
28 27 23 4 1 1
14 27 23 4 1 1
18 16 23 1 3 1
14 32 23 3 1 1
29 32 23 3 1 1
33 17 23 1 2 1
27 16 23 2 1 1
12 13 23 1 1 1
12 32 23 1 1 1
13 12 23 1 1 1
13 33 23 1 1 1
17 16 23 1 1 1
18 27 23 1 1 1
27 27 23 1 1 1
32 12 23 1 1 1
32 33 23 1 1 1
33 13 23 1 1 1
33 32 23 1 1 1
28 14 24 4 2 1
28 16 24 4 2 1
28 28 24 4 2 1
28 30 24 4 2 1
13 13 24 4 2 1
13 15 24 4 2 1
13 17 24 4 2 1
13 27 24 4 2 1
13 29 24 4 2 1
13 31 24 4 2 1
17 13 24 2 4 1
17 27 24 2 4 1
17 17 24 2 2 1
17 31 24 2 2 1
28 13 24 4 1 1
28 18 24 4 1 1
28 27 24 4 1 1
28 32 24 4 1 1
27 28 24 1 4 1
32 28 24 1 4 1
27 13 24 1 4 1
32 13 24 1 4 1
27 17 24 1 2 1
32 17 24 1 2 1
27 27 24 1 1 1
27 32 24 1 1 1
32 27 24 1 1 1
32 32 24 1 1 1
14 28 25 2 4 1
16 28 25 2 4 1
28 28 25 2 4 1
30 28 25 2 4 1
14 13 25 2 4 1
16 14 25 2 4 1
27 13 25 2 4 1
29 14 25 2 4 1
13 17 25 2 2 1
27 17 25 2 2 1
31 13 25 2 2 1
31 17 25 2 2 1
18 28 25 1 4 1
27 28 25 1 4 1
18 13 25 1 4 1
28 27 25 4 1 1
13 27 25 4 1 1
15 18 25 4 1 1
13 30 25 1 3 1
32 30 25 1 3 1
13 13 25 1 3 1
29 18 25 1 2 1
31 15 25 1 2 1
32 27 25 1 2 1
14 32 25 2 1 1
30 32 25 2 1 1
17 27 25 2 1 1
17 32 25 2 1 1
27 32 25 2 1 1
13 28 25 1 1 1
15 17 25 1 1 1
16 19 25 1 1 1
16 26 25 1 1 1
17 13 25 1 1 1
18 17 25 1 1 1
19 16 25 1 1 1
19 29 25 1 1 1
26 16 25 1 1 1
26 29 25 1 1 1
27 27 25 1 1 1
29 26 25 1 1 1
30 13 25 1 1 1
30 18 25 1 1 1
32 15 25 1 1 1
16 14 26 4 2 1
16 16 26 4 2 1
16 18 26 4 2 1
16 26 26 4 2 1
16 28 26 4 2 1
16 30 26 4 2 1
28 14 26 4 2 1
28 16 26 4 2 1
28 18 26 4 2 1
28 26 26 4 2 1
28 28 26 4 2 1
28 30 26 4 2 1
14 16 26 2 4 1
14 28 26 2 4 1
26 16 26 2 4 1
26 28 26 2 4 1
14 14 26 2 2 1
14 26 26 2 2 1
26 14 26 2 2 1
26 26 26 2 2 1
18 13 26 2 1 1
18 32 26 2 1 1
26 13 26 2 1 1
26 32 26 2 1 1
13 18 26 1 2 1
13 26 26 1 2 1
32 18 26 1 2 1
32 26 26 1 2 1
13 14 26 1 1 1
13 31 26 1 1 1
14 13 26 1 1 1
14 32 26 1 1 1
31 13 26 1 1 1
31 32 26 1 1 1
32 14 26 1 1 1
32 31 26 1 1 1
14 16 27 2 4 1
14 28 27 2 4 1
16 16 27 2 4 1
16 28 27 2 4 1
18 16 27 2 4 1
18 28 27 2 4 1
26 16 27 2 4 1
26 28 27 2 4 1
28 16 27 2 4 1
28 28 27 2 4 1
30 16 27 2 4 1
30 28 27 2 4 1
16 14 27 4 2 1
16 26 27 4 2 1
28 14 27 4 2 1
28 26 27 4 2 1
14 14 27 2 2 1
14 26 27 2 2 1
26 14 27 2 2 1
26 26 27 2 2 1
16 14 28 4 2 1
16 16 28 4 2 1
16 18 28 4 2 1
16 26 28 4 2 1
16 28 28 4 2 1
16 30 28 4 2 1
28 14 28 4 2 1
28 16 28 4 2 1
28 18 28 4 2 1
28 26 28 4 2 1
28 28 28 4 2 1
28 30 28 4 2 1
14 16 28 2 4 1
14 28 28 2 4 1
26 16 28 2 4 1
26 28 28 2 4 1
14 14 28 2 2 1
14 26 28 2 2 1
26 14 28 2 2 1
26 26 28 2 2 1
16 16 29 2 4 1
18 16 29 2 4 1
26 16 29 2 4 1
28 16 29 2 4 1
15 26 29 2 4 1
17 26 29 2 4 1
26 26 29 2 4 1
28 26 29 2 4 1
14 14 29 2 2 1
14 30 29 2 2 1
30 14 29 2 2 1
30 30 29 2 2 1
15 16 29 1 4 1
19 28 29 1 4 1
30 16 29 1 4 1
30 26 29 1 4 1
16 15 29 4 1 1
26 15 29 4 1 1
26 30 29 4 1 1
16 30 29 3 1 1
19 26 29 1 2 1
14 19 29 1 1 1
14 26 29 1 1 1
19 14 29 1 1 1
26 14 29 1 1 1
26 31 29 1 1 1
31 19 29 1 1 1
31 26 29 1 1 1
16 16 30 4 2 1
16 18 30 4 2 1
16 26 30 4 2 1
16 28 30 4 2 1
25 15 30 4 2 1
25 17 30 4 2 1
25 19 30 4 2 1
25 25 30 4 2 1
25 27 30 4 2 1
25 29 30 4 2 1
29 15 30 2 4 1
29 25 30 2 4 1
29 19 30 2 2 1
29 29 30 2 2 1
16 15 30 4 1 1
16 20 30 4 1 1
16 25 30 4 1 1
16 30 30 4 1 1
15 16 30 1 4 1
20 16 30 1 4 1
15 25 30 1 4 1
20 25 30 1 4 1
15 29 30 1 2 1
20 29 30 1 2 1
15 15 30 1 1 1
15 20 30 1 1 1
20 15 30 1 1 1
20 20 30 1 1 1
16 16 31 2 4 1
18 16 31 2 4 1
26 16 31 2 4 1
28 16 31 2 4 1
15 25 31 2 4 1
17 25 31 2 4 1
19 25 31 2 4 1
25 25 31 2 4 1
27 25 31 2 4 1
29 25 31 2 4 1
15 29 31 4 2 1
25 29 31 4 2 1
19 29 31 2 2 1
29 29 31 2 2 1
15 16 31 1 4 1
20 16 31 1 4 1
25 16 31 1 4 1
30 16 31 1 4 1
16 15 31 4 1 1
16 20 31 4 1 1
25 15 31 4 1 1
25 20 31 4 1 1
29 15 31 2 1 1
29 20 31 2 1 1
15 15 31 1 1 1
15 20 31 1 1 1
20 15 31 1 1 1
20 20 31 1 1 1
16 16 32 4 2 1
16 18 32 4 2 1
16 26 32 4 2 1
16 28 32 4 2 1
25 16 32 4 2 1
25 18 32 4 2 1
25 25 32 4 2 1
25 27 32 4 2 1
25 29 32 2 2 1
29 15 32 2 2 1
29 19 32 2 2 1
29 25 32 2 2 1
29 29 32 2 2 1
16 20 32 4 1 1
16 25 32 4 1 1
25 20 32 4 1 1
20 16 32 1 4 1
20 25 32 1 4 1
15 15 32 2 1 1
15 30 32 2 1 1
19 15 32 2 1 1
19 30 32 2 1 1
25 15 32 2 1 1
27 29 32 2 1 1
15 19 32 1 2 1
15 25 32 1 2 1
29 17 32 1 2 1
29 27 32 1 2 1
15 16 32 1 1 1
15 29 32 1 1 1
20 20 32 1 1 1
20 29 32 1 1 1
16 16 33 2 4 1
18 16 33 2 4 1
26 16 33 2 4 1
28 16 33 2 4 1
16 25 33 2 4 1
18 25 33 2 4 1
25 25 33 2 4 1
27 25 33 2 4 1
20 16 33 1 4 1
25 16 33 1 4 1
20 25 33 1 4 1
29 25 33 1 4 1
16 20 33 4 1 1
16 29 33 4 1 1
25 20 33 4 1 1
25 29 33 4 1 1
29 20 33 2 1 1
15 15 33 1 1 1
15 25 33 1 1 1
15 30 33 1 1 1
20 15 33 1 1 1
20 20 33 1 1 1
20 29 33 1 1 1
25 30 33 1 1 1
29 29 33 1 1 1
30 15 33 1 1 1
30 30 33 1 1 1
16 16 34 4 2 1
16 18 34 4 2 1
16 26 34 4 2 1
16 28 34 4 2 1
25 16 34 4 2 1
25 18 34 4 2 1
25 25 34 4 2 1
25 27 34 4 2 1
16 20 34 4 1 1
16 25 34 4 1 1
25 20 34 4 1 1
25 29 34 4 1 1
20 16 34 1 4 1
29 16 34 1 4 1
20 25 34 1 4 1
29 25 34 1 4 1
20 20 34 1 1 1
20 29 34 1 1 1
29 20 34 1 1 1
29 29 34 1 1 1
16 16 35 2 8 1
18 16 35 2 8 1
20 16 35 2 8 1
22 16 35 2 8 1
24 16 35 2 8 1
26 16 35 2 8 1
28 16 35 2 8 1
16 24 35 8 2 1
16 26 35 8 2 1
16 28 35 8 2 1
24 24 35 2 4 1
26 24 35 2 4 1
28 24 35 2 4 1
24 28 35 4 2 1
28 28 35 2 2 1
16 25 36 8 2 1
17 17 36 8 2 1
17 19 36 8 2 1
17 21 36 8 2 1
17 23 36 8 2 1
17 27 36 8 2 1
25 17 36 2 8 1
27 17 36 2 8 1
24 25 36 4 2 1
25 27 36 4 2 1
19 16 36 3 1 1
20 29 36 2 1 1
24 16 36 2 1 1
24 29 36 2 1 1
28 25 36 2 1 1
29 19 36 1 2 1
29 27 36 1 2 1
16 17 36 1 1 1
16 20 36 1 1 1
16 28 36 1 1 1
17 16 36 1 1 1
17 29 36 1 1 1
28 16 36 1 1 1
28 26 36 1 1 1
28 29 36 1 1 1
29 17 36 1 1 1
17 17 37 2 8 1
19 17 37 2 8 1
21 17 37 2 8 1
23 17 37 2 8 1
25 17 37 2 8 1
27 17 37 2 8 1
17 25 37 8 2 1
17 27 37 8 2 1
25 25 37 2 4 1
27 25 37 2 4 1
16 16 38 8 2 1
16 18 38 8 2 1
16 20 38 8 2 1
16 22 38 8 2 1
16 24 38 8 2 1
16 26 38 8 2 1
16 28 38 8 2 1
24 16 38 2 8 1
26 16 38 2 8 1
28 16 38 2 8 1
24 24 38 4 2 1
24 26 38 4 2 1
24 28 38 4 2 1
28 24 38 2 4 1
28 28 38 2 2 1
16 16 39 2 8 1
18 16 39 2 8 1
20 16 39 2 8 1
22 16 39 2 8 1
24 16 39 2 8 1
26 16 39 2 8 1
28 16 39 2 8 1
16 24 39 8 2 1
16 26 39 8 2 1
16 28 39 8 2 1
24 24 39 2 4 1
26 24 39 2 4 1
28 24 39 2 4 1
24 28 39 4 2 1
28 28 39 2 2 1
16 16 40 8 2 1
16 18 40 8 2 1
16 20 40 8 2 1
16 22 40 8 2 1
16 24 40 8 2 1
16 26 40 8 2 1
16 28 40 8 2 1
24 16 40 2 8 1
26 16 40 2 8 1
28 16 40 2 8 1
24 24 40 4 2 1
24 26 40 4 2 1
24 28 40 4 2 1
28 24 40 2 4 1
28 28 40 2 2 1
16 16 41 2 8 1
18 16 41 2 8 1
20 16 41 2 8 1
22 16 41 2 8 1
24 16 41 2 8 1
26 16 41 2 8 1
28 16 41 2 8 1
16 24 41 8 2 1
16 26 41 8 2 1
16 28 41 8 2 1
24 24 41 2 4 1
26 24 41 2 4 1
28 24 41 2 4 1
24 28 41 4 2 1
28 28 41 2 2 1
17 20 42 8 2 1
17 24 42 8 2 1
18 18 42 8 2 1
18 22 42 8 2 1
18 26 42 8 2 1
26 18 42 2 8 1
26 26 42 2 2 1
20 17 42 2 1 1
20 28 42 2 1 1
24 17 42 2 1 1
24 28 42 2 1 1
17 17 42 2 1 1
17 28 42 2 1 1
27 17 42 2 1 1
27 28 42 2 1 1
25 20 42 1 2 1
25 24 42 1 2 1
28 20 42 1 2 1
28 24 42 1 2 1
17 18 42 1 1 1
17 27 42 1 1 1
28 18 42 1 1 1
28 27 42 1 1 1
18 18 43 2 8 1
20 18 43 2 8 1
22 18 43 2 8 1
24 18 43 2 8 1
26 18 43 2 8 1
18 26 43 8 2 1
26 26 43 2 2 1
17 18 43 1 1 1
17 20 43 1 1 1
17 27 43 1 1 1
18 17 43 1 1 1
18 28 43 1 1 1
20 17 43 1 1 1
20 28 43 1 1 1
25 17 43 1 1 1
25 28 43 1 1 1
27 17 43 1 1 1
27 28 43 1 1 1
28 18 43 1 1 1
28 25 43 1 1 1
28 27 43 1 1 1
18 18 44 8 2 1
18 20 44 8 2 1
18 22 44 8 2 1
18 24 44 8 2 1
18 26 44 8 2 1
26 18 44 2 8 1
26 26 44 2 2 1
18 18 45 2 8 1
20 18 45 2 8 1
22 18 45 2 8 1
24 18 45 2 8 1
26 18 45 2 8 1
18 26 45 8 2 1
26 26 45 2 2 1
18 18 46 8 2 1
18 20 46 8 2 1
18 22 46 8 2 1
18 24 46 8 2 1
18 26 46 8 2 1
26 18 46 2 8 1
26 26 46 2 2 1
18 18 47 2 8 1
20 18 47 2 8 1
22 18 47 2 8 1
24 18 47 2 8 1
26 18 47 2 8 1
18 26 47 8 2 1
26 26 47 2 2 1
19 19 48 8 2 1
19 21 48 8 2 1
19 23 48 8 2 1
19 25 48 8 2 1
21 18 48 4 1 1
21 27 48 4 1 1
18 18 48 2 1 1
18 27 48 2 1 1
26 18 48 2 1 1
26 27 48 2 1 1
18 19 48 1 1 1
18 21 48 1 1 1
18 24 48 1 1 1
18 26 48 1 1 1
27 19 48 1 1 1
27 21 48 1 1 1
27 24 48 1 1 1
27 26 48 1 1 1
19 19 49 2 8 1
21 18 49 2 8 1
23 18 49 2 8 1
25 19 49 2 8 1
21 26 49 4 2 1
18 21 49 1 4 1
27 21 49 1 4 1
18 19 49 1 1 1
18 26 49 1 1 1
19 18 49 1 1 1
19 27 49 1 1 1
26 18 49 1 1 1
26 27 49 1 1 1
27 19 49 1 1 1
27 26 49 1 1 1
19 19 50 8 2 1
19 21 50 8 2 1
19 23 50 8 2 1
19 25 50 8 2 1
18 19 50 1 1 1
18 21 50 1 1 1
18 24 50 1 1 1
19 18 50 1 1 1
19 27 50 1 1 1
21 18 50 1 1 1
21 27 50 1 1 1
24 18 50 1 1 1
24 27 50 1 1 1
26 18 50 1 1 1
26 27 50 1 1 1
27 21 50 1 1 1
27 24 50 1 1 1
27 26 50 1 1 1
19 19 51 2 8 1
21 19 51 2 8 1
23 19 51 2 8 1
25 19 51 2 8 1
19 19 52 8 2 1
19 21 52 8 2 1
19 23 52 8 2 1
19 25 52 8 2 1
19 19 53 2 8 1
21 19 53 2 8 1
23 19 53 2 8 1
25 19 53 2 8 1
19 19 54 8 2 1
19 21 54 8 2 1
19 23 54 8 2 1
19 25 54 8 2 1
19 19 55 2 8 1
21 19 55 2 8 1
23 19 55 2 8 1
25 19 55 2 8 1
19 22 56 8 2 1
20 20 56 4 2 1
20 24 56 4 2 1
24 20 56 2 2 1
24 24 56 2 2 1
22 19 56 2 1 1
22 26 56 2 1 1
19 19 56 2 1 1
19 26 56 2 1 1
25 19 56 2 1 1
25 26 56 2 1 1
19 20 56 1 1 1
19 25 56 1 1 1
26 20 56 1 1 1
26 25 56 1 1 1
19 19 57 2 8 1
21 19 57 2 8 1
23 19 57 2 8 1
25 19 57 2 8 1
19 22 58 8 2 1
20 20 58 4 2 1
20 24 58 4 2 1
24 20 58 2 2 1
24 24 58 2 2 1
22 19 58 2 1 1
22 26 58 2 1 1
19 19 58 2 1 1
19 26 58 2 1 1
25 19 58 2 1 1
25 26 58 2 1 1
19 20 58 1 1 1
19 25 58 1 1 1
26 20 58 1 1 1
26 25 58 1 1 1
22 19 59 2 8 1
20 20 59 2 4 1
24 20 59 2 4 1
20 24 59 2 2 1
24 24 59 2 2 1
19 22 59 1 2 1
26 22 59 1 2 1
19 19 59 1 2 1
19 25 59 1 2 1
26 19 59 1 2 1
26 25 59 1 2 1
20 19 59 1 1 1
20 26 59 1 1 1
25 19 59 1 1 1
25 26 59 1 1 1
19 22 60 8 2 1
20 20 60 4 2 1
20 24 60 4 2 1
24 20 60 2 2 1
24 24 60 2 2 1
22 19 60 2 1 1
22 26 60 2 1 1
19 20 60 1 1 1
19 25 60 1 1 1
20 19 60 1 1 1
20 26 60 1 1 1
25 19 60 1 1 1
25 26 60 1 1 1
26 20 60 1 1 1
26 25 60 1 1 1
20 20 61 2 4 1
22 20 61 2 4 1
24 20 61 2 4 1
20 24 61 4 2 1
24 24 61 2 2 1
20 20 62 4 2 1
20 22 62 4 2 1
20 24 62 4 2 1
24 20 62 2 4 1
24 24 62 2 2 1
20 20 63 2 4 1
22 20 63 2 4 1
24 20 63 2 4 1
20 24 63 4 2 1
24 24 63 2 2 1
20 20 64 4 2 1
20 22 64 4 2 1
20 24 64 4 2 1
24 20 64 2 4 1
24 24 64 2 2 1
20 20 65 2 4 1
22 20 65 2 4 1
24 20 65 2 4 1
20 24 65 4 2 1
24 24 65 2 2 1
20 20 66 4 2 1
20 22 66 4 2 1
20 24 66 4 2 1
24 20 66 2 4 1
24 24 66 2 2 1
20 20 67 2 4 1
22 20 67 2 4 1
24 20 67 2 4 1
20 24 67 4 2 1
24 24 67 2 2 1
20 20 68 4 2 1
20 22 68 4 2 1
20 24 68 4 2 1
24 20 68 2 4 1
24 24 68 2 2 1
20 20 69 2 4 1
22 20 69 2 4 1
24 20 69 2 4 1
20 24 69 4 2 1
24 24 69 2 2 1
20 20 70 4 2 1
20 22 70 4 2 1
20 24 70 4 2 1
24 20 70 2 4 1
24 24 70 2 2 1
20 20 71 2 4 1
22 20 71 2 4 1
24 20 71 2 4 1
20 24 71 4 2 1
24 24 71 2 2 1
20 20 72 4 2 1
20 22 72 4 2 1
20 24 72 4 2 1
24 20 72 2 4 1
24 24 72 2 2 1
20 20 73 2 4 1
22 20 73 2 4 1
24 20 73 2 4 1
20 24 73 4 2 1
24 24 73 2 2 1
20 20 74 4 2 1
20 22 74 4 2 1
20 24 74 4 2 1
24 20 74 2 4 1
24 24 74 2 2 1
20 20 75 2 4 1
22 20 75 2 4 1
24 20 75 2 4 1
20 24 75 4 2 1
24 24 75 2 2 1
20 20 76 4 2 1
20 22 76 4 2 1
20 24 76 4 2 1
24 20 76 2 4 1
24 24 76 2 2 1
20 20 77 2 4 1
22 20 77 2 4 1
24 20 77 2 4 1
20 24 77 4 2 1
24 24 77 2 2 1
20 20 78 4 2 1
20 22 78 4 2 1
20 24 78 4 2 1
24 20 78 2 4 1
24 24 78 2 2 1
22 20 79 2 4 1
20 21 79 2 4 1
24 21 79 2 4 1
22 24 79 2 2 1
21 20 79 1 1 1
21 25 79 1 1 1
24 20 79 1 1 1
24 25 79 1 1 1
20 22 80 4 2 1
21 20 80 4 2 1
21 24 80 4 2 1
24 22 80 2 2 1
20 21 80 1 1 1
20 24 80 1 1 1
25 21 80 1 1 1
25 24 80 1 1 1
22 20 81 2 4 1
20 21 81 2 4 1
24 21 81 2 4 1
22 24 81 2 2 1
21 20 81 1 1 1
21 25 81 1 1 1
24 20 81 1 1 1
24 25 81 1 1 1
20 22 82 4 2 1
21 20 82 4 2 1
21 24 82 4 2 1
24 22 82 2 2 1
20 21 82 1 1 1
20 24 82 1 1 1
25 21 82 1 1 1
25 24 82 1 1 1
22 20 83 2 4 1
20 21 83 2 4 1
24 21 83 2 4 1
22 24 83 2 2 1
21 20 83 1 1 1
21 25 83 1 1 1
24 20 83 1 1 1
24 25 83 1 1 1
20 22 84 4 2 1
21 20 84 4 2 1
21 24 84 4 2 1
24 22 84 2 2 1
20 21 84 1 1 1
20 24 84 1 1 1
25 21 84 1 1 1
25 24 84 1 1 1
21 21 85 2 4 1
23 21 85 2 4 1
21 21 86 4 2 1
21 23 86 4 2 1
21 21 87 2 4 1
23 21 87 2 4 1
20 21 87 1 1 1
20 24 87 1 1 1
21 20 87 1 1 1
21 25 87 1 1 1
24 20 87 1 1 1
24 25 87 1 1 1
25 21 87 1 1 1
25 24 87 1 1 1
20 20 88 4 2 1
20 22 88 4 2 1
20 24 88 4 2 1
24 20 88 2 4 1
24 24 88 2 2 1
20 20 89 2 4 1
22 20 89 2 4 1
24 20 89 2 4 1
20 24 89 4 2 1
24 24 89 2 2 1
20 20 90 4 2 1
20 22 90 4 2 1
20 24 90 4 2 1
24 20 90 2 4 1
24 24 90 2 2 1
20 20 91 2 4 1
22 20 91 2 4 1
24 20 91 2 4 1
20 24 91 4 2 1
24 24 91 2 2 1
21 20 92 1 2 1
21 24 92 1 2 1
24 20 92 1 2 1
24 24 92 1 2 1
21 21 93 2 4 1
23 21 93 2 4 1
21 21 94 4 2 1
21 23 94 4 2 1
22 22 95 2 2 1
22 22 96 2 2 1
22 22 97 2 2 1
22 22 98 2 2 1
22 22 99 2 2 1
