X Y Z sizeX sizeY sizeZ
5 25 5 1 1 1
6 15 5 1 1 1
6 25 5 1 1 1
6 44 5 1 1 1
7 15 5 1 1 1
7 44 5 1 1 1
8 15 5 1 1 1
9 15 5 1 1 1
9 20 5 1 1 1
9 23 5 1 1 1
10 23 5 1 1 1
10 46 5 1 1 1
11 23 5 1 1 1
12 23 5 1 1 1
12 48 5 1 1 1
14 23 5 1 1 1
15 23 5 1 1 1
16 23 5 1 1 1
17 15 5 1 1 1
17 20 5 1 1 1
17 23 5 1 1 1
18 15 5 1 1 1
19 15 5 1 1 1
20 15 5 1 1 1
20 48 5 1 1 1
21 25 5 1 1 1
22 18 5 1 1 1
22 25 5 1 1 1
22 46 5 1 1 1
25 42 5 1 1 1
26 40 5 1 1 1
8 24 6 8 2 1
8 26 6 8 2 1
8 28 6 8 2 1
8 30 6 8 2 1
8 32 6 8 2 1
8 34 6 8 2 1
8 36 6 8 2 1
8 38 6 8 2 1
8 40 6 8 2 1
8 42 6 8 2 1
8 44 6 8 2 1
16 26 6 8 2 1
16 28 6 8 2 1
16 30 6 8 2 1
16 32 6 8 2 1
16 34 6 8 2 1
16 36 6 8 2 1
16 38 6 8 2 1
16 40 6 8 2 1
10 22 6 8 2 1
11 46 6 8 2 1
4 26 6 4 2 1
4 28 6 4 2 1
4 30 6 4 2 1
4 32 6 4 2 1
4 34 6 4 2 1
4 36 6 4 2 1
4 38 6 4 2 1
4 40 6 4 2 1
4 42 6 4 2 1
16 24 6 4 2 1
16 42 6 4 2 1
16 44 6 4 2 1
5 17 6 4 2 1
5 19 6 4 2 1
13 48 6 4 2 1
17 16 6 4 2 1
17 18 6 4 2 1
18 20 6 4 2 1
2 28 6 2 2 1
2 30 6 2 2 1
2 32 6 2 2 1
2 34 6 2 2 1
2 36 6 2 2 1
2 38 6 2 2 1
6 24 6 2 2 1
6 44 6 2 2 1
20 24 6 2 2 1
20 42 6 2 2 1
24 30 6 2 2 1
24 32 6 2 2 1
24 34 6 2 2 1
7 15 6 2 2 1
21 18 6 2 2 1
5 21 6 4 1 1
18 15 6 3 1 1
4 25 6 2 1 1
8 23 6 2 1 1
18 23 6 2 1 1
20 44 6 2 1 1
22 25 6 2 1 1
24 36 6 2 1 1
9 18 6 2 1 1
9 46 6 2 1 1
11 48 6 2 1 1
17 48 6 2 1 1
19 46 6 2 1 1
3 26 6 1 1 1
3 27 6 1 1 1
3 40 6 1 1 1
3 41 6 1 1 1
5 24 6 1 1 1
5 44 6 1 1 1
6 16 6 1 1 1
9 16 6 1 1 1
9 17 6 1 1 1
9 19 6 1 1 1
9 20 6 1 1 1
9 21 6 1 1 1
17 20 6 1 1 1
17 49 6 1 1 1
19 47 6 1 1 1
20 45 6 1 1 1
21 16 6 1 1 1
21 17 6 1 1 1
22 42 6 1 1 1
22 43 6 1 1 1
24 27 6 1 1 1
24 28 6 1 1 1
24 29 6 1 1 1
24 37 6 1 1 1
24 38 6 1 1 1
24 39 6 1 1 1
2 32 7 2 8 1
4 24 7 2 8 1
4 32 7 2 8 1
6 16 7 2 8 1
6 24 7 2 8 1
6 32 7 2 8 1
8 16 7 2 8 1
8 24 7 2 8 1
8 32 7 2 8 1
10 24 7 2 8 1
10 32 7 2 8 1
10 40 7 2 8 1
12 24 7 2 8 1
12 32 7 2 8 1
12 40 7 2 8 1
14 24 7 2 8 1
14 32 7 2 8 1
14 40 7 2 8 1
16 24 7 2 8 1
16 32 7 2 8 1
16 40 7 2 8 1
18 16 7 2 8 1
18 24 7 2 8 1
18 32 7 2 8 1
20 24 7 2 8 1
20 32 7 2 8 1
22 32 7 2 8 1
24 29 7 2 8 1
2 28 7 2 4 1
4 40 7 2 4 1
6 40 7 2 4 1
8 40 7 2 4 1
18 40 7 2 4 1
20 16 7 2 4 1
20 40 7 2 4 1
22 28 7 2 4 1
6 44 7 2 2 1
8 44 7 2 2 1
10 22 7 2 2 1
12 22 7 2 2 1
14 22 7 2 2 1
14 48 7 2 2 1
16 22 7 2 2 1
18 44 7 2 2 1
20 20 7 2 2 1
20 44 7 2 2 1
22 26 7 2 2 1
22 40 7 2 2 1
24 37 7 2 2 1
1 32 7 1 4 1
17 16 7 1 4 1
5 17 7 1 4 1
22 18 7 1 3 1
22 42 7 1 3 1
3 25 7 1 3 1
3 40 7 1 3 1
24 26 7 1 3 1
1 36 7 1 2 1
13 48 7 1 2 1
16 48 7 1 2 1
20 22 7 1 2 1
22 24 7 1 2 1
24 39 7 1 2 1
1 31 7 1 1 1
2 27 7 1 1 1
5 21 7 1 1 1
5 44 7 1 1 1
7 15 7 1 1 1
7 46 7 1 1 1
8 15 7 1 1 1
8 46 7 1 1 1
9 46 7 1 1 1
10 21 7 1 1 1
11 21 7 1 1 1
11 48 7 1 1 1
12 21 7 1 1 1
12 48 7 1 1 1
13 21 7 1 1 1
14 21 7 1 1 1
15 21 7 1 1 1
16 21 7 1 1 1
17 20 7 1 1 1
17 48 7 1 1 1
18 15 7 1 1 1
18 46 7 1 1 1
19 15 7 1 1 1
23 25 7 1 1 1
23 42 7 1 1 1
8 22 8 8 2 1
8 24 8 8 2 1
8 26 8 8 2 1
8 28 8 8 2 1
8 30 8 8 2 1
8 32 8 8 2 1
8 34 8 8 2 1
8 36 8 8 2 1
8 38 8 8 2 1
8 40 8 8 2 1
8 42 8 8 2 1
8 44 8 8 2 1
16 24 8 8 2 1
16 26 8 8 2 1
