X Y Z sizeX sizeY sizeZ
80 23 46 2 1 1
82 33 46 2 1 1
29 29 46 2 1 1
33 27 46 2 1 1
37 26 46 2 1 1
41 25 46 2 1 1
87 103 46 2 1 1
91 54 46 2 1 1
97 86 46 2 1 1
7 58 46 1 2 1
17 60 46 1 2 1
24 56 46 1 2 1
30 90 46 1 2 1
76 62 46 1 2 1
5 51 46 1 2 1
54 109 46 1 2 1
92 39 46 1 2 1
7 40 46 1 1 1
8 60 46 1 1 1
9 38 46 1 1 1
11 36 46 1 1 1
11 62 46 1 1 1
13 63 46 1 1 1
15 33 46 1 1 1
18 31 46 1 1 1
20 60 46 1 1 1
22 52 46 1 1 1
23 31 46 1 1 1
25 60 46 1 1 1
27 63 46 1 1 1
28 89 46 1 1 1
29 65 46 1 1 1
30 28 46 1 1 1
31 67 46 1 1 1
33 68 46 1 1 1
35 30 46 1 1 1
39 71 46 1 1 1
42 102 46 1 1 1
43 28 46 1 1 1
44 100 46 1 1 1
45 24 46 1 1 1
47 106 46 1 1 1
47 109 46 1 1 1
53 25 46 1 1 1
63 112 46 1 1 1
65 19 46 1 1 1
66 106 46 1 1 1
67 110 46 1 1 1
68 69 46 1 1 1
68 108 46 1 1 1
72 18 46 1 1 1
74 65 46 1 1 1
74 105 46 1 1 1
79 58 46 1 1 1
80 22 46 1 1 1
80 55 46 1 1 1
81 107 46 1 1 1
81 110 46 1 1 1
82 24 46 1 1 1
83 56 46 1 1 1
85 29 46 1 1 1
86 31 46 1 1 1
86 92 46 1 1 1
87 35 46 1 1 1
87 106 46 1 1 1
88 56 46 1 1 1
90 37 46 1 1 1
92 53 46 1 1 1
94 43 46 1 1 1
8 48 47 2 8 1
10 40 47 2 8 1
10 48 47 2 8 1
12 40 47 2 8 1
12 48 47 2 8 1
12 56 47 2 8 1
14 40 47 2 8 1
14 48 47 2 8 1
14 56 47 2 8 1
16 40 47 2 8 1
16 48 47 2 8 1
16 56 47 2 8 1
18 32 47 2 8 1
18 40 47 2 8 1
18 48 47 2 8 1
20 32 47 2 8 1
20 40 47 2 8 1
20 48 47 2 8 1
22 32 47 2 8 1
22 40 47 2 8 1
22 48 47 2 8 1
24 32 47 2 8 1
24 40 47 2 8 1
26 32 47 2 8 1
26 40 47 2 8 1
26 48 47 2 8 1
28 32 47 2 8 1
28 40 47 2 8 1
28 48 47 2 8 1
28 56 47 2 8 1
30 32 47 2 8 1
30 40 47 2 8 1
30 48 47 2 8 1
30 56 47 2 8 1
32 40 47 2 8 1
32 48 47 2 8 1
32 56 47 2 8 1
34 32 47 2 8 1
34 40 47 2 8 1
34 48 47 2 8 1
34 56 47 2 8 1
36 32 47 2 8 1
36 40 47 2 8 1
36 48 47 2 8 1
36 56 47 2 8 1
38 32 47 2 8 1
38 40 47 2 8 1
38 48 47 2 8 1
38 56 47 2 8 1
38 64 47 2 8 1
40 32 47 2 8 1
40 40 47 2 8 1
40 48 47 2 8 1
40 56 47 2 8 1
40 64 47 2 8 1
42 32 47 2 8 1
42 40 47 2 8 1
42 48 47 2 8 1
42 56 47 2 8 1
42 64 47 2 8 1
44 32 47 2 8 1
44 40 47 2 8 1
44 48 47 2 8 1
44 56 47 2 8 1
44 64 47 2 8 1
46 32 47 2 8 1
46 40 47 2 8 1
46 48 47 2 8 1
46 56 47 2 8 1
46 64 47 2 8 1
48 24 47 2 8 1
48 32 47 2 8 1
48 40 47 2 8 1
48 48 47 2 8 1
48 56 47 2 8 1
48 64 47 2 8 1
50 24 47 2 8 1
50 32 47 2 8 1
50 40 47 2 8 1
50 48 47 2 8 1
50 56 47 2 8 1
50 64 47 2 8 1
52 24 47 2 8 1
52 32 47 2 8 1
52 40 47 2 8 1
52 48 47 2 8 1
52 56 47 2 8 1
52 64 47 2 8 1
54 24 47 2 8 1
54 32 47 2 8 1
54 40 47 2 8 1
54 48 47 2 8 1
54 56 47 2 8 1
54 64 47 2 8 1
56 24 47 2 8 1
56 32 47 2 8 1
56 40 47 2 8 1
56 48 47 2 8 1
56 56 47 2 8 1
56 64 47 2 8 1
58 24 47 2 8 1
58 32 47 2 8 1
58 40 47 2 8 1
58 48 47 2 8 1
58 56 47 2 8 1
58 64 47 2 8 1
60 24 47 2 8 1
60 32 47 2 8 1
60 40 47 2 8 1
60 48 47 2 8 1
60 56 47 2 8 1
60 64 47 2 8 1
62 24 47 2 8 1
62 32 47 2 8 1
62 40 47 2 8 1
62 48 47 2 8 1
62 56 47 2 8 1
64 24 47 2 8 1
64 32 47 2 8 1
64 40 47 2 8 1
64 48 47 2 8 1
64 56 47 2 8 1
66 24 47 2 8 1
66 32 47 2 8 1
66 40 47 2 8 1
66 48 47 2 8 1
66 56 47 2 8 1
68 24 47 2 8 1
68 32 47 2 8 1
68 40 47 2 8 1
68 48 47 2 8 1
68 56 47 2 8 1
70 24 47 2 8 1
70 32 47 2 8 1
70 40 47 2 8 1
70 48 47 2 8 1
70 56 47 2 8 1
72 24 47 2 8 1
72 32 47 2 8 1
72 40 47 2 8 1
72 48 47 2 8 1
72 56 47 2 8 1
74 24 47 2 8 1
74 32 47 2 8 1
74 40 47 2 8 1
74 48 47 2 8 1
74 56 47 2 8 1
76 24 47 2 8 1
76 32 47 2 8 1
76 40 47 2 8 1
76 48 47 2 8 1
78 24 47 2 8 1
78 32 47 2 8 1
78 40 47 2 8 1
78 48 47 2 8 1
80 24 47 2 8 1
80 32 47 2 8 1
80 40 47 2 8 1
82 32 47 2 8 1
82 40 47 2 8 1
82 48 47 2 8 1
84 32 47 2 8 1
84 40 47 2 8 1
84 48 47 2 8 1
86 40 47 2 8 1
86 48 47 2 8 1
88 40 47 2 8 1
88 48 47 2 8 1
90 40 47 2 8 1
90 48 47 2 8 1
6 49 47 2 8 1
92 41 47 2 8 1
40 30 47 8 2 1
64 18 47 8 2 1
64 20 47 8 2 1
64 22 47 8 2 1
64 64 47 8 2 1
64 66 47 8 2 1
10 37 47 8 2 1
29 64 47 8 2 1
46 107 47 8 2 1
46 109 47 8 2 1
59 109 47 8 2 1
8 44 47 2 4 1
8 56 47 2 4 1
10 56 47 2 4 1
18 56 47 2 4 1
20 56 47 2 4 1
26 56 47 2 4 1
32 36 47 2 4 1
62 64 47 2 4 1
72 20 47 2 4 1
74 20 47 2 4 1
76 56 47 2 4 1
80 48 47 2 4 1
82 28 47 2 4 1
86 36 47 2 4 1
15 33 47 2 4 1
34 66 47 2 4 1
36 66 47 2 4 1
40 105 47 2 4 1
46 26 47 2 4 1
73 103 47 2 4 1
88 103 47 2 4 1
90 103 47 2 4 1
92 49 47 2 4 1
24 30 47 4 2 1
36 30 47 4 2 1
64 68 47 4 2 1
88 38 47 4 2 1
19 30 47 4 2 1
42 28 47 4 2 1
65 107 47 4 2 1
86 93 47 4 2 1
8 40 47 2 2 1
10 60 47 2 2 1
18 60 47 2 2 1
24 48 47 2 2 1
26 60 47 2 2 1
28 30 47 2 2 1
28 90 47 2 2 1
32 34 47 2 2 1
32 66 47 2 2 1
42 24 47 2 2 1
62 22 47 2 2 1
62 68 47 2 2 1
72 64 47 2 2 1
76 22 47 2 2 1
76 60 47 2 2 1
78 56 47 2 2 1
80 52 47 2 2 1
80 108 47 2 2 1
82 26 47 2 2 1
82 106 47 2 2 1
84 30 47 2 2 1
12 35 47 2 2 1
24 57 47 2 2 1
31 27 47 2 2 1
35 26 47 2 2 1
38 25 47 2 2 1
41 101 47 2 2 1
46 23 47 2 2 1
59 111 47 2 2 1
60 107 47 2 2 1
63 111 47 2 2 1
97 86 47 2 2 1
17 32 47 1 4 1
30 28 47 1 4 1
87 104 47 1 4 1
94 44 47 1 4 1
25 50 47 1 4 1
42 106 47 1 4 1
54 107 47 1 4 1
8 39 47 4 1 1
12 39 47 4 1 1
44 72 47 4 1 1
48 23 47 4 1 1
48 72 47 4 1 1
48 106 47 4 1 1
48 111 47 4 1 1
52 23 47 4 1 1
52 72 47 4 1 1
56 23 47 4 1 1
84 56 47 4 1 1
62 70 47 4 1 1
66 17 47 4 1 1
7 57 47 1 3 1
39 105 47 1 3 1
80 54 47 1 3 1
82 108 47 1 3 1
94 48 47 1 3 1
7 46 47 1 3 1
14 34 47 1 3 1
22 56 47 1 3 1
78 58 47 1 3 1
92 104 47 1 3 1
39 29 47 3 1 1
72 19 47 3 1 1
41 72 47 3 1 1
68 68 47 3 1 1
86 95 47 3 1 1
88 37 47 3 1 1
9 42 47 1 2 1
9 60 47 1 2 1
18 62 47 1 2 1
20 60 47 1 2 1
27 62 47 1 2 1
31 66 47 1 2 1
33 32 47 1 2 1
37 64 47 1 2 1
44 24 47 1 2 1
61 22 47 1 2 1
72 104 47 1 2 1
74 64 47 1 2 1
75 104 47 1 2 1
76 62 47 1 2 1
78 22 47 1 2 1
82 24 47 1 2 1
84 28 47 1 2 1
24 55 47 1 2 1
25 59 47 1 2 1
40 25 47 1 2 1
43 101 47 1 2 1
61 111 47 1 2 1
65 111 47 1 2 1
67 109 47 1 2 1
92 39 47 1 2 1
92 53 47 1 2 1
10 62 47 2 1 1
16 39 47 2 1 1
28 89 47 2 1 1
34 31 47 2 1 1
36 70 47 2 1 1
52 106 47 2 1 1
52 111 47 2 1 1
56 72 47 2 1 1
72 66 47 2 1 1
76 21 47 2 1 1
80 23 47 2 1 1
82 105 47 2 1 1
86 35 47 2 1 1
88 56 47 2 1 1
33 27 47 2 1 1
63 108 47 2 1 1
6 57 47 1 1 1
8 60 47 1 1 1
11 36 47 1 1 1
17 36 47 1 1 1
18 31 47 1 1 1
19 62 47 1 1 1
21 60 47 1 1 1
23 31 47 1 1 1
23 56 47 1 1 1
24 50 47 1 1 1
25 54 47 1 1 1
28 64 47 1 1 1
28 92 47 1 1 1
29 29 47 1 1 1
30 66 47 1 1 1
31 31 47 1 1 1
32 33 47 1 1 1
33 68 47 1 1 1
37 26 47 1 1 1
40 102 47 1 1 1
41 25 47 1 1 1
41 109 47 1 1 1
45 24 47 1 1 1
45 27 47 1 1 1
47 106 47 1 1 1
49 105 47 1 1 1
50 112 47 1 1 1
57 106 47 1 1 1
59 108 47 1 1 1
60 23 47 1 1 1
62 71 47 1 1 1
62 111 47 1 1 1
63 21 47 1 1 1
66 70 47 1 1 1
66 111 47 1 1 1
68 69 47 1 1 1
68 109 47 1 1 1
70 17 47 1 1 1
72 18 47 1 1 1
75 64 47 1 1 1
77 62 47 1 1 1
79 58 47 1 1 1
81 54 47 1 1 1
81 110 47 1 1 1
83 56 47 1 1 1
84 106 47 1 1 1
88 36 47 1 1 1
93 53 47 1 1 1
94 43 47 1 1 1
8 40 48 8 2 1
8 46 48 8 2 1
8 48 48 8 2 1
8 50 48 8 2 1
8 52 48 8 2 1
8 54 48 8 2 1
8 56 48 8 2 1
8 58 48 8 2 1
16 32 48 8 2 1
16 34 48 8 2 1
16 36 48 8 2 1
16 38 48 8 2 1
16 40 48 8 2 1
16 42 48 8 2 1
16 44 48 8 2 1
16 46 48 8 2 1
16 48 48 8 2 1
16 50 48 8 2 1
16 52 48 8 2 1
16 54 48 8 2 1
16 56 48 8 2 1
24 30 48 8 2 1
24 32 48 8 2 1
24 34 48 8 2 1
24 36 48 8 2 1
24 38 48 8 2 1
24 40 48 8 2 1
24 42 48 8 2 1
24 44 48 8 2 1
24 46 48 8 2 1
24 48 48 8 2 1
24 50 48 8 2 1
24 52 48 8 2 1
24 54 48 8 2 1
24 56 48 8 2 1
32 32 48 8 2 1
32 34 48 8 2 1
32 36 48 8 2 1
32 38 48 8 2 1
32 40 48 8 2 1
32 42 48 8 2 1
32 44 48 8 2 1
32 46 48 8 2 1
32 48 48 8 2 1
32 50 48 8 2 1
32 52 48 8 2 1
32 54 48 8 2 1
32 56 48 8 2 1
32 58 48 8 2 1
32 60 48 8 2 1
32 62 48 8 2 1
32 64 48 8 2 1
32 66 48 8 2 1
40 26 48 8 2 1
40 28 48 8 2 1
40 30 48 8 2 1
40 32 48 8 2 1
40 34 48 8 2 1
40 36 48 8 2 1
40 38 48 8 2 1
40 40 48 8 2 1
40 42 48 8 2 1
40 44 48 8 2 1
40 46 48 8 2 1
40 48 48 8 2 1
40 50 48 8 2 1
40 52 48 8 2 1
40 54 48 8 2 1
40 56 48 8 2 1
40 58 48 8 2 1
40 60 48 8 2 1
40 62 48 8 2 1
40 64 48 8 2 1
40 66 48 8 2 1
40 68 48 8 2 1
40 70 48 8 2 1
48 24 48 8 2 1
48 26 48 8 2 1
48 28 48 8 2 1
48 30 48 8 2 1
48 32 48 8 2 1
48 34 48 8 2 1
48 36 48 8 2 1
48 38 48 8 2 1
48 40 48 8 2 1
48 42 48 8 2 1
48 44 48 8 2 1
48 46 48 8 2 1
48 48 48 8 2 1
48 50 48 8 2 1
48 52 48 8 2 1
48 54 48 8 2 1
48 56 48 8 2 1
48 58 48 8 2 1
48 60 48 8 2 1
48 62 48 8 2 1
48 64 48 8 2 1
48 66 48 8 2 1
48 68 48 8 2 1
48 70 48 8 2 1
56 24 48 8 2 1
56 26 48 8 2 1
56 28 48 8 2 1
56 30 48 8 2 1
56 32 48 8 2 1
56 34 48 8 2 1
56 36 48 8 2 1
56 38 48 8 2 1
56 40 48 8 2 1
56 42 48 8 2 1
56 44 48 8 2 1
56 46 48 8 2 1
56 48 48 8 2 1
56 50 48 8 2 1
56 52 48 8 2 1
56 54 48 8 2 1
56 56 48 8 2 1
56 58 48 8 2 1
56 60 48 8 2 1
56 62 48 8 2 1
56 64 48 8 2 1
56 66 48 8 2 1
56 68 48 8 2 1
56 70 48 8 2 1
64 18 48 8 2 1
64 20 48 8 2 1
64 22 48 8 2 1
64 24 48 8 2 1
64 26 48 8 2 1
64 28 48 8 2 1
64 30 48 8 2 1
64 32 48 8 2 1
64 34 48 8 2 1
64 36 48 8 2 1
64 38 48 8 2 1
64 40 48 8 2 1
64 42 48 8 2 1
64 44 48 8 2 1
64 46 48 8 2 1
64 48 48 8 2 1
64 50 48 8 2 1
64 52 48 8 2 1
64 54 48 8 2 1
64 56 48 8 2 1
64 58 48 8 2 1
64 60 48 8 2 1
64 62 48 8 2 1
64 64 48 8 2 1
64 66 48 8 2 1
72 24 48 8 2 1
72 26 48 8 2 1
72 28 48 8 2 1
72 30 48 8 2 1
72 32 48 8 2 1
72 34 48 8 2 1
72 36 48 8 2 1
72 38 48 8 2 1
72 40 48 8 2 1
72 42 48 8 2 1
72 44 48 8 2 1
72 46 48 8 2 1
72 48 48 8 2 1
72 50 48 8 2 1
72 52 48 8 2 1
72 54 48 8 2 1
72 56 48 8 2 1
72 58 48 8 2 1
80 36 48 8 2 1
80 38 48 8 2 1
80 40 48 8 2 1
80 42 48 8 2 1
80 44 48 8 2 1
80 46 48 8 2 1
80 48 48 8 2 1
80 50 48 8 2 1
80 52 48 8 2 1
80 54 48 8 2 1
9 60 48 8 2 1
12 62 48 8 2 1
45 108 48 8 2 1
59 109 48 8 2 1
59 111 48 8 2 1
80 24 48 2 8 1
88 40 48 2 8 1
88 48 48 2 8 1
90 40 48 2 8 1
90 48 48 2 8 1
6 50 48 2 8 1
29 58 48 2 8 1
82 28 48 2 8 1
92 41 48 2 8 1
12 36 48 4 2 1
12 38 48 4 2 1
12 42 48 4 2 1
12 44 48 4 2 1
16 58 48 4 2 1
36 30 48 4 2 1
36 68 48 4 2 1
44 24 48 4 2 1
48 106 48 4 2 1
48 110 48 4 2 1
60 22 48 4 2 1
64 68 48 4 2 1
72 20 48 4 2 1
72 22 48 4 2 1
72 60 48 4 2 1
72 62 48 4 2 1
72 64 48 4 2 1
72 104 48 4 2 1
88 38 48 4 2 1
88 104 48 4 2 1
17 60 48 4 2 1
25 58 48 4 2 1
39 106 48 4 2 1
86 93 48 4 2 1
80 32 48 2 4 1
10 42 48 2 4 1
27 60 48 2 4 1
38 25 48 2 4 1
92 49 48 2 4 1
10 38 48 2 2 1
14 34 48 2 2 1
20 58 48 2 2 1
22 30 48 2 2 1
28 90 48 2 2 1
30 28 48 2 2 1
34 26 48 2 2 1
34 68 48 2 2 1
38 70 48 2 2 1
40 102 48 2 2 1
40 108 48 2 2 1
42 24 48 2 2 1
52 110 48 2 2 1
68 16 48 2 2 1
68 68 48 2 2 1
72 18 48 2 2 1
76 22 48 2 2 1
76 60 48 2 2 1
80 108 48 2 2 1
82 106 48 2 2 1
88 106 48 2 2 1
92 104 48 2 2 1
98 86 48 2 2 1
19 30 48 2 2 1
53 108 48 2 2 1
60 107 48 2 2 1
66 107 48 2 2 1
82 109 48 2 2 1
92 53 48 2 2 1
36 29 48 4 1 1
44 72 48 4 1 1
48 23 48 4 1 1
48 72 48 4 1 1
48 112 48 4 1 1
52 23 48 4 1 1
52 72 48 4 1 1
56 23 48 4 1 1
64 17 48 4 1 1
72 106 48 4 1 1
84 35 48 4 1 1
84 56 48 4 1 1
25 29 48 4 1 1
86 95 48 4 1 1
31 60 48 1 4 1
31 64 48 1 4 1
94 44 48 1 4 1
94 48 48 1 4 1
84 30 48 1 4 1
27 92 48 3 1 1
45 23 48 3 1 1
63 108 48 3 1 1
72 66 48 3 1 1
90 106 48 3 1 1
31 27 48 3 1 1
35 70 48 3 1 1
41 72 48 3 1 1
56 72 48 3 1 1
64 70 48 3 1 1
88 37 48 3 1 1
88 56 48 3 1 1
89 103 48 3 1 1
84 105 48 1 3 1
87 105 48 1 3 1
7 47 48 1 3 1
9 43 48 1 3 1
22 58 48 1 3 1
63 19 48 1 3 1
67 109 48 1 3 1
82 25 48 1 3 1
10 62 48 2 1 1
32 68 48 2 1 1
34 31 48 2 1 1
36 26 48 2 1 1
40 25 48 2 1 1
46 107 48 2 1 1
46 110 48 2 1 1
52 107 48 2 1 1
70 17 48 2 1 1
70 68 48 2 1 1
76 21 48 2 1 1
76 62 48 2 1 1
82 56 48 2 1 1
59 113 48 2 1 1
7 58 48 1 2 1
21 60 48 1 2 1
26 60 48 1 2 1
27 90 48 1 2 1
31 58 48 1 2 1
32 30 48 1 2 1
39 102 48 1 2 1
42 108 48 1 2 1
57 106 48 1 2 1
68 108 48 1 2 1
78 60 48 1 2 1
80 56 48 1 2 1
90 93 48 1 2 1
8 45 48 1 1 1
8 60 48 1 1 1
9 39 48 1 1 1
11 37 48 1 1 1
13 35 48 1 1 1
15 33 48 1 1 1
18 31 48 1 1 1
20 62 48 1 1 1
21 31 48 1 1 1
28 64 48 1 1 1
29 29 48 1 1 1
30 66 48 1 1 1
32 28 48 1 1 1
35 30 48 1 1 1
36 27 48 1 1 1
37 28 48 1 1 1
39 108 48 1 1 1
42 102 48 1 1 1
47 106 48 1 1 1
47 111 48 1 1 1
52 106 48 1 1 1
52 112 48 1 1 1
54 110 48 1 1 1
59 22 48 1 1 1
59 108 48 1 1 1
63 113 48 1 1 1
72 67 48 1 1 1
74 19 48 1 1 1
76 63 48 1 1 1
76 105 48 1 1 1
78 23 48 1 1 1
81 110 48 1 1 1
82 108 48 1 1 1
83 105 48 1 1 1
85 26 48 1 1 1
86 57 48 1 1 1
88 36 48 1 1 1
91 107 48 1 1 1
92 40 48 1 1 1
92 55 48 1 1 1
94 43 48 1 1 1
8 48 49 2 8 1
10 40 49 2 8 1
10 48 49 2 8 1
12 40 49 2 8 1
12 48 49 2 8 1
12 56 49 2 8 1
14 40 49 2 8 1
14 48 49 2 8 1
14 56 49 2 8 1
16 32 49 2 8 1
16 40 49 2 8 1
16 48 49 2 8 1
16 56 49 2 8 1
18 32 49 2 8 1
18 40 49 2 8 1
18 48 49 2 8 1
18 56 49 2 8 1
20 32 49 2 8 1
20 40 49 2 8 1
20 48 49 2 8 1
22 32 49 2 8 1
22 40 49 2 8 1
22 48 49 2 8 1
24 32 49 2 8 1
24 40 49 2 8 1
24 48 49 2 8 1
26 32 49 2 8 1
26 40 49 2 8 1
26 48 49 2 8 1
28 32 49 2 8 1
28 40 49 2 8 1
28 48 49 2 8 1
28 56 49 2 8 1
30 32 49 2 8 1
30 40 49 2 8 1
30 48 49 2 8 1
30 56 49 2 8 1
32 32 49 2 8 1
32 40 49 2 8 1
32 48 49 2 8 1
32 56 49 2 8 1
34 32 49 2 8 1
34 40 49 2 8 1
34 48 49 2 8 1
34 56 49 2 8 1
36 32 49 2 8 1
36 40 49 2 8 1
36 48 49 2 8 1
36 56 49 2 8 1
38 32 49 2 8 1
38 40 49 2 8 1
38 48 49 2 8 1
38 56 49 2 8 1
38 64 49 2 8 1
40 32 49 2 8 1
40 40 49 2 8 1
40 48 49 2 8 1
40 56 49 2 8 1
40 64 49 2 8 1
42 24 49 2 8 1
42 32 49 2 8 1
42 40 49 2 8 1
42 48 49 2 8 1
42 56 49 2 8 1
42 64 49 2 8 1
44 24 49 2 8 1
44 32 49 2 8 1
44 40 49 2 8 1
44 48 49 2 8 1
44 56 49 2 8 1
44 64 49 2 8 1
46 24 49 2 8 1
46 32 49 2 8 1
46 40 49 2 8 1
46 48 49 2 8 1
46 56 49 2 8 1
46 64 49 2 8 1
48 24 49 2 8 1
48 32 49 2 8 1
48 40 49 2 8 1
48 48 49 2 8 1
48 56 49 2 8 1
48 64 49 2 8 1
50 24 49 2 8 1
50 32 49 2 8 1
50 40 49 2 8 1
50 48 49 2 8 1
50 56 49 2 8 1
50 64 49 2 8 1
52 24 49 2 8 1
52 32 49 2 8 1
52 40 49 2 8 1
52 48 49 2 8 1
52 56 49 2 8 1
52 64 49 2 8 1
54 24 49 2 8 1
54 32 49 2 8 1
54 40 49 2 8 1
54 48 49 2 8 1
54 56 49 2 8 1
54 64 49 2 8 1
56 24 49 2 8 1
56 32 49 2 8 1
56 40 49 2 8 1
56 48 49 2 8 1
56 56 49 2 8 1
56 64 49 2 8 1
58 24 49 2 8 1
58 32 49 2 8 1
58 40 49 2 8 1
58 48 49 2 8 1
58 56 49 2 8 1
58 64 49 2 8 1
60 24 49 2 8 1
60 32 49 2 8 1
60 40 49 2 8 1
60 48 49 2 8 1
60 56 49 2 8 1
60 64 49 2 8 1
62 24 49 2 8 1
62 32 49 2 8 1
62 40 49 2 8 1
62 48 49 2 8 1
62 56 49 2 8 1
62 64 49 2 8 1
64 24 49 2 8 1
64 32 49 2 8 1
64 40 49 2 8 1
64 48 49 2 8 1
64 56 49 2 8 1
66 16 49 2 8 1
66 24 49 2 8 1
66 32 49 2 8 1
66 40 49 2 8 1
66 48 49 2 8 1
66 56 49 2 8 1
68 16 49 2 8 1
68 24 49 2 8 1
68 32 49 2 8 1
68 40 49 2 8 1
68 48 49 2 8 1
68 56 49 2 8 1
70 24 49 2 8 1
70 32 49 2 8 1
70 40 49 2 8 1
70 48 49 2 8 1
70 56 49 2 8 1
72 24 49 2 8 1
72 32 49 2 8 1
72 40 49 2 8 1
72 48 49 2 8 1
72 56 49 2 8 1
74 24 49 2 8 1
74 32 49 2 8 1
74 40 49 2 8 1
74 48 49 2 8 1
74 56 49 2 8 1
76 24 49 2 8 1
76 32 49 2 8 1
76 40 49 2 8 1
76 48 49 2 8 1
76 56 49 2 8 1
78 32 49 2 8 1
78 40 49 2 8 1
78 48 49 2 8 1
80 32 49 2 8 1
80 40 49 2 8 1
80 48 49 2 8 1
82 40 49 2 8 1
82 48 49 2 8 1
84 40 49 2 8 1
84 48 49 2 8 1
86 40 49 2 8 1
86 48 49 2 8 1
88 40 49 2 8 1
88 48 49 2 8 1
90 40 49 2 8 1
90 48 49 2 8 1
48 106 49 2 8 1
50 106 49 2 8 1
92 42 49 2 8 1
24 30 49 8 2 1
32 28 49 8 2 1
32 30 49 8 2 1
64 64 49 8 2 1
64 66 49 8 2 1
20 56 49 8 2 1
29 64 49 8 2 1
34 26 49 8 2 1
58 22 49 8 2 1
59 109 49 8 2 1
59 111 49 8 2 1
70 22 49 8 2 1
82 37 49 8 2 1
6 52 49 2 4 1
8 56 49 2 4 1
10 56 49 2 4 1
12 36 49 2 4 1
14 36 49 2 4 1
40 28 49 2 4 1
46 108 49 2 4 1
52 108 49 2 4 1
72 64 49 2 4 1
74 104 49 2 4 1
78 28 49 2 4 1
78 56 49 2 4 1
80 28 49 2 4 1
88 104 49 2 4 1
20 58 49 2 4 1
26 58 49 2 4 1
27 90 49 2 4 1
34 66 49 2 4 1
36 66 49 2 4 1
39 106 49 2 4 1
41 107 49 2 4 1
63 17 49 2 4 1
70 17 49 2 4 1
72 18 49 2 4 1
82 107 49 2 4 1
88 93 49 2 4 1
90 103 49 2 4 1
92 50 49 2 4 1
28 28 49 4 2 1
64 68 49 4 2 1
84 56 49 4 2 1
47 72 49 4 2 1
78 26 49 4 2 1
82 35 49 4 2 1
8 46 49 2 2 1
10 60 49 2 2 1
14 34 49 2 2 1
22 30 49 2 2 1
26 28 49 2 2 1
32 66 49 2 2 1
40 102 49 2 2 1
68 68 49 2 2 1
74 20 49 2 2 1
74 64 49 2 2 1
88 56 49 2 2 1
90 38 49 2 2 1
92 104 49 2 2 1
98 86 49 2 2 1
8 41 49 2 2 1
67 108 49 2 2 1
72 105 49 2 2 1
86 35 49 2 2 1
7 48 49 1 4 1
7 56 49 1 4 1
45 108 49 1 4 1
65 16 49 1 4 1
82 28 49 1 4 1
94 44 49 1 4 1
94 48 49 1 4 1
16 64 49 4 1 1
40 72 49 4 1 1
48 23 49 4 1 1
52 23 49 4 1 1
52 72 49 4 1 1
56 72 49 4 1 1
60 113 49 4 1 1
64 70 49 4 1 1
84 39 49 4 1 1
18 31 49 4 1 1
38 25 49 4 1 1
9 60 49 1 3 1
39 102 49 1 3 1
78 60 49 1 3 1
81 108 49 1 3 1
87 93 49 1 3 1
87 105 49 1 3 1
90 93 49 1 3 1
9 43 49 1 3 1
22 58 49 1 3 1
76 104 49 1 3 1
78 23 49 1 3 1
82 32 49 1 3 1
84 106 49 1 3 1
63 21 49 3 1 1
13 64 49 3 1 1
35 70 49 3 1 1
44 72 49 3 1 1
59 108 49 3 1 1
64 108 49 3 1 1
11 38 49 1 2 1
11 62 49 1 2 1
20 62 49 1 2 1
25 58 49 1 2 1
31 66 49 1 2 1
37 64 49 1 2 1
47 106 49 1 2 1
67 110 49 1 2 1
80 56 49 1 2 1
83 56 49 1 2 1
92 40 49 1 2 1
92 54 49 1 2 1
92 106 49 1 2 1
94 104 49 1 2 1
29 91 49 1 2 1
38 107 49 1 2 1
54 109 49 1 2 1
57 107 49 1 2 1
62 19 49 1 2 1
24 29 49 2 1 1
32 27 49 2 1 1
32 68 49 2 1 1
46 23 49 2 1 1
52 107 49 2 1 1
52 112 49 2 1 1
56 23 49 2 1 1
64 113 49 2 1 1
70 21 49 2 1 1
70 68 49 2 1 1
80 25 49 2 1 1
82 39 49 2 1 1
88 39 49 2 1 1
90 56 49 2 1 1
98 88 49 2 1 1
85 26 49 2 1 1
6 51 49 1 1 1
6 56 49 1 1 1
8 60 49 1 1 1
9 40 49 1 1 1
10 39 49 1 1 1
10 62 49 1 1 1
13 35 49 1 1 1
15 33 49 1 1 1
19 30 49 1 1 1
21 62 49 1 1 1
23 58 49 1 1 1
27 62 49 1 1 1
28 64 49 1 1 1
30 66 49 1 1 1
38 103 49 1 1 1
40 104 49 1 1 1
40 110 49 1 1 1
41 106 49 1 1 1
42 102 49 1 1 1
46 107 49 1 1 1
47 112 49 1 1 1
49 22 49 1 1 1
51 72 49 1 1 1
59 113 49 1 1 1
60 72 49 1 1 1
64 71 49 1 1 1
65 20 49 1 1 1
67 107 49 1 1 1
68 110 49 1 1 1
73 104 49 1 1 1
73 107 49 1 1 1
74 19 49 1 1 1
74 66 49 1 1 1
76 21 49 1 1 1
76 64 49 1 1 1
79 60 49 1 1 1
80 109 49 1 1 1
82 27 49 1 1 1
82 56 49 1 1 1
82 111 49 1 1 1
83 106 49 1 1 1
85 106 49 1 1 1
88 36 49 1 1 1
88 108 49 1 1 1
91 94 49 1 1 1
91 107 49 1 1 1
93 54 49 1 1 1
93 106 49 1 1 1
